X-Axis,Ch1 Y-Axis,Ch2 Y-Axis,Ch3 Y-Axis
0.0,0.43469,0.42411,0.47437
0.000250219702123999,-0.62623,-0.33441,0.3339
0.000500439404247998,0.11078,-0.17877,0.45866
0.000750659106371997,0.02685,-0.41241,0.2743
0.001000878808495996,0.09104,-0.35319,0.21023
0.001251098510619995,0.28222,-0.22706,0.1708
0.001501318212743994,0.02427,-0.24167,0.01541
0.001751537914867993,0.09445,0.06158,-0.03638
0.002001757616991992,-0.07645,0.17126,-0.12482
0.002251977319115991,-0.37633,0.30467,-0.12784
0.00250219702123999,-0.51023,0.39763,-0.17164
0.002752416723363989,-0.68421,0.34985,-0.24815
0.003002636425487988,-0.72063,0.30968,-0.25142
0.003252856127611987,-0.62497,0.16652,-0.29318
0.003503075829735986,-0.63192,0.03361,-0.28451
0.003753295531859985,-0.38143,-0.12745,-0.27738
0.004003515233983984,-0.03859,-0.29606,-0.26407
0.004253734936107983,0.12853,-0.43863,-0.16603
0.004503954638231982,0.38628,-0.51822,-0.07413
0.004754174340355981,0.59356,-0.53481,-0.01886
0.00500439404247998,0.85535,-0.51032,0.01534
0.005254613744603979,0.95367,-0.32018,0.01982
0.005504833446727978,0.74497,-0.20781,0.02944
0.005755053148851977,0.74631,-0.11341,0.05952
0.006005272850975976,0.61674,0.15005,-0.02406
0.006255492553099975,0.28371,0.37945,-0.15642
0.006505712255223974,0.14308,0.53649,-0.20838
0.006755931957347973,-0.16518,0.66087,-0.22218
0.007006151659471972,-0.2053,0.87776,-0.24124
0.007256371361595971,-0.02592,0.88798,-0.31143
0.00750659106371997,-0.17307,0.77442,-0.29248
0.007756810765843969,-0.04594,0.83038,-0.19033
0.008007030467967968,0.19085,0.57971,-0.08724
0.008257250170091967,0.38741,0.35013,-0.0111
0.008507469872215966,0.55805,0.15823,-0.01346
0.008757689574339965,0.60186,-0.29398,0.08981
0.009007909276463964,0.77081,-0.59819,0.18287
0.009258128978587963,0.84614,-0.87631,0.20494
0.009508348680711962,0.90285,-1.04167,0.28196
0.009758568382835961,0.81859,-1.1164,0.27043
0.01000878808495996,0.60668,-1.1539,0.30284
0.01025900778708396,0.56208,-0.98691,0.36576
0.010509227489207958,0.43569,-0.80814,0.32807
0.010759447191331957,0.24019,-0.47017,0.3266
0.011009666893455956,0.13305,-0.10673,0.33366
0.011259886595579955,0.19775,0.22483,0.35267
0.011510106297703954,0.21023,0.62796,0.37001
0.011760325999827953,0.1686,0.88942,0.32585
0.012010545701951952,0.21521,1.06313,0.29836
0.012260765404075951,0.22448,1.10809,0.34022
0.01251098510619995,0.29303,1.13085,0.40018
0.01276120480832395,0.19716,1.04686,0.37257
0.013011424510447948,-0.03033,0.74245,0.27543
0.013261644212571947,-0.22691,0.45256,0.25794
0.013511863914695946,-0.40683,0.05488,0.28046
0.013762083616819945,-0.58685,-0.29677,0.18591
0.014012303318943944,-0.99891,-0.47548,0.0344
0.014262523021067943,-1.33637,-0.68081,-0.1081
0.014512742723191942,-1.60153,-0.91156,-0.23981
0.014762962425315941,-1.92828,-0.9358,-0.4872
0.01501318212743994,-1.96976,-0.75806,-0.84118
0.01526340182956394,-1.94872,-0.77487,-0.86358
0.015513621531687938,-1.85127,-0.5722,-0.68162
0.015763841233811936,-1.52647,0.01709,-0.78101
0.016014060935935936,-1.15568,0.32806,-1.01178
0.016264280638059937,-0.77599,0.39706,-0.97865
0.016514500340183935,-0.59474,0.58379,-0.60833
0.016764720042307932,-0.29411,0.8861,-0.36079
0.017014939744431933,0.07804,0.94241,-0.39936
0.017265159446555933,0.02521,0.81218,-0.28929
0.01751537914867993,-0.01542,0.73377,0.04904
0.017765598850803928,0.11598,0.51454,0.26835
0.01801581855292793,0.15111,0.26966,0.17139
0.01826603825505193,0.02453,0.11539,0.12936
0.018516257957175927,0.0192,-0.02482,0.34919
0.018766477659299924,0.10111,-0.21268,0.51423
0.019016697361423925,-0.052,-0.37031,0.53377
0.019266917063547925,0.02012,-0.40734,0.46574
0.019517136765671923,0.18524,-0.49276,0.45279
0.01976735646779592,0.1204,-0.53177,0.55645
0.02001757616991992,0.27447,-0.47001,0.61798
0.02026779587204392,0.4926,-0.44495,0.62637
0.02051801557416792,0.44493,-0.38623,0.58861
0.020768235276291916,0.44333,-0.35156,0.4893
0.021018454978415917,0.53608,-0.43178,0.39033
0.021268674680539917,0.3373,-0.41057,0.32153
0.021518894382663915,0.13468,-0.20095,0.18412
0.021769114084787912,0.1008,-0.10647,-0.04488
0.022019333786911913,-0.0703,-0.00511,-0.21985
0.022269553489035913,-0.34747,0.27565,-0.33671
0.02251977319115991,-0.47516,0.36596,-0.45714
0.022769992893283908,-0.28442,0.46817,-0.61309
0.02302021259540791,-0.22903,0.7347,-0.70132
0.02327043229753191,-0.17939,0.79155,-0.63762
0.023520651999655907,0.15761,0.72522,-0.53332
0.023770871701779904,0.43801,0.64632,-0.44711
0.024021091403903905,0.59966,0.43186,-0.37569
0.024271311106027905,0.66382,0.13931,-0.2139
0.024521530808151903,0.95635,0.02876,-0.07061
0.0247717505102759,1.11553,-0.04848,-0.04469
0.0250219702123999,0.78973,-0.31736,0.03463
0.0252721899145239,0.78116,-0.49644,0.09732
0.0255224096166479,0.87651,-0.51711,0.09078
0.025772629318771896,0.66905,-0.44999,0.0154
0.026022849020895897,0.55255,-0.35293,-0.07574
0.026273068723019898,0.35688,-0.27142,-0.04476
0.026523288425143895,0.27525,-0.13317,0.00323
0.026773508127267892,0.48893,0.03117,-0.03233
0.027023727829391893,0.46902,0.17194,-0.12913
0.027273947531515894,0.34951,0.27448,-0.10659
0.02752416723363989,0.47697,0.38941,0.02502
0.027774386935763888,0.6922,0.42137,0.09921
0.02802460663788789,0.73595,0.41597,0.1638
0.02827482634001189,0.66028,0.40558,0.15729
0.028525046042135887,0.62302,0.19057,0.21831
0.028775265744259884,0.54027,0.03409,0.35682
0.029025485446383885,0.52342,-0.09078,0.34871
0.029275705148507886,0.45391,-0.35963,0.33006
0.029525924850631883,0.15872,-0.53317,0.33977
0.02977614455275588,0.06669,-0.69389,0.38491
0.03002636425487988,0.06978,-0.87678,0.4134
0.03027658395700388,-0.1465,-0.89881,0.32374
0.03052680365912788,-0.12053,-0.70979,0.2608
0.030777023361251876,-0.01205,-0.54667,0.26533
0.031027243063375877,-0.22893,-0.30874,0.27528
0.03127746276549988,-0.28213,0.16159,0.14835
0.03152768246762387,-0.31565,0.34736,-0.02894
0.03177790216974787,-0.49025,0.49949,-0.06637
0.03202812187187187,-0.61503,0.80112,-0.1004
0.032278341573995874,-0.88959,0.83064,-0.16723
0.032528561276119874,-1.09526,0.8531,-0.28977
0.03277878097824387,-1.28542,0.80244,-0.39596
0.03302900068036787,-1.43105,0.60849,-0.36866
0.03327922038249187,-1.39186,0.48358,-0.37911
0.033529440084615864,-1.32154,0.33753,-0.45726
0.033779659786739864,-1.21681,0.17516,-0.45585
0.034029879488863865,-1.0425,-0.07768,-0.32984
0.034280099190987866,-0.63506,-0.27183,-0.26203
0.034530318893111867,-0.36026,-0.34,-0.34079
0.03478053859523586,-0.22444,-0.53491,-0.36258
0.03503075829735986,0.1796,-0.70973,-0.20653
0.03528097799948386,0.33208,-0.62921,-0.04138
0.035531197701607856,0.23857,-0.38888,-0.09198
0.035781417403731856,0.35112,-0.30008,-0.18044
0.03603163710585586,0.22953,-0.38266,-0.05651
0.03628185680797986,-0.03736,-0.1853,0.1763
0.03653207651010386,-0.04233,0.12185,0.25004
0.03678229621222785,-0.24449,0.11916,0.20754
0.03703251591435185,-0.49142,0.21935,0.31582
0.037282735616475854,-0.43961,0.3011,0.438
0.03753295531859985,-0.43776,0.1598,0.49031
0.03778317502072385,-0.40029,0.20483,0.4475
0.03803339472284785,-0.17474,0.05575,0.33701
0.03828361442497185,0.00205,-0.18798,0.41946
0.03853383412709585,0.0917,-0.13086,0.44096
0.038784053829219844,0.38987,-0.19364,0.31561
0.039034273531343845,0.54787,-0.27656,0.20643
0.039284493233467846,0.32027,-0.18413,0.08422
0.03953471293559184,0.33671,-0.04421,0.04893
0.03978493263771584,0.26642,0.06154,-0.05932
0.04003515233983984,-0.12816,0.21865,-0.20337
0.04028537204196384,-0.31781,0.41688,-0.23018
0.04053559174408784,-0.52087,0.30491,-0.23766
0.040785811446211837,-0.64739,0.24965,-0.27559
0.04103603114833584,-0.61278,0.2862,-0.38242
0.04128625085045984,-0.68113,-0.027,-0.38155
0.04153647055258383,-0.40224,-0.18481,-0.2961
0.04178669025470783,-0.11155,-0.27053,-0.27381
0.04203690995683183,0.05447,-0.54408,-0.22086
0.042287129658955834,0.45506,-0.65312,-0.13756
0.042537349361079835,0.61317,-0.68834,-0.02035
0.04278756906320383,0.79891,-0.68563,0.08858
0.04303778876532783,1.00811,-0.63299,0.10153
0.04328800846745183,1.03122,-0.54894,0.07578
0.043538228169575824,0.95511,-0.35582,0.09162
0.043788447871699825,0.63215,-0.15319,0.07201
0.044038667573823825,0.52242,0.03653,-0.02088
0.044288887275947826,0.38358,0.29512,-0.12932
0.04453910697807183,-0.05621,0.52536,-0.23839
0.04478932668019582,-0.13904,0.67345,-0.23977
0.04503954638231982,-0.12704,0.80825,-0.2348
0.04528976608444382,-0.2396,0.86547,-0.29535
0.045539985786567816,0.00996,0.8616,-0.30063
0.04579020548869182,0.09009,0.67548,-0.20507
0.04604042519081582,0.16296,0.48444,-0.02615
0.04629064489293982,0.62059,0.34432,0.00222
0.04654086459506382,0.62192,-0.07008,-0.01768
0.04679108429718781,0.60219,-0.35772,0.05647
0.04704130399931181,0.84159,-0.71475,0.15128
0.047291523701435814,0.8854,-1.08094,0.28677
0.04754174340355981,0.89205,-1.02879,0.23823
0.04779196310568381,0.7589,-1.19596,0.20193
0.04804218280780781,0.63482,-1.25988,0.34336
0.04829240250993181,0.55618,-1.00697,0.37248
0.04854262221205581,0.47101,-0.7998,0.35861
0.048792841914179805,0.38716,-0.47958,0.31054
0.049043061616303806,0.22664,-0.13383,0.30389
0.049293281318427806,0.31725,0.2823,0.41766
0.0495435010205518,0.42337,0.61444,0.40445
0.0497937207226758,0.32068,0.89607,0.30483
0.0500439404247998,0.3183,1.14933,0.28597
0.0502941601269238,0.3258,1.11494,0.36851
0.0505443798290478,0.36125,1.12942,0.44503
0.0507945995311718,0.27728,1.04365,0.38093
0.0510448192332958,-0.05127,0.69079,0.28608
0.0512950389354198,-0.15271,0.33504,0.31813
0.05154525863754379,-0.28356,-0.04039,0.35911
0.05179547833966779,-0.62052,-0.35311,0.25291
0.052045698041791794,-0.89132,-0.61268,0.06502
0.052295917743915794,-1.16443,-0.84409,-0.04318
0.052546137446039795,-1.53932,-0.94888,-0.13277
0.05279635714816379,-1.98688,-0.87627,-0.5183
0.05304657685028779,-1.89211,-0.86137,-0.89357
0.05329679655241179,-1.73212,-0.8486,-0.81488
0.053547016254535784,-1.92506,-0.42354,-0.67215
0.053797235956659785,-1.52866,0.08263,-0.8131
0.054047455658783786,-0.99383,0.39866,-1.12814
0.054297675360907786,-0.80811,0.53343,-1.07159
0.05454789506303179,-0.54894,0.65988,-0.57546
0.05479811476515578,-0.30491,0.95379,-0.39844
0.05504833446727978,-0.01095,1.03042,-0.46099
0.05529855416940378,0.205,0.90778,-0.28633
0.055548773871527776,0.02941,0.71347,0.11198
0.05579899357365178,0.09374,0.52433,0.33321
0.05604921327577578,0.27934,0.26142,0.16299
0.05629943297789978,0.10588,0.0036,0.15324
0.05654965268002378,0.23858,0.01737,0.38857
0.05679987238214777,0.30694,-0.25823,0.59224
0.057050092084271774,0.03076,-0.45466,0.61014
0.057300311786395774,0.0963,-0.36293,0.42613
0.05755053148851977,0.25183,-0.52186,0.45027
0.05780075119064377,0.24719,-0.51904,0.57376
0.05805097089276777,0.23826,-0.44904,0.61284
0.05830119059489177,0.28755,-0.39819,0.65161
0.05855141029701577,0.4292,-0.2831,0.54119
0.058801629999139765,0.47183,-0.29716,0.43252
0.059051849701263766,0.38847,-0.3465,0.39244
0.05930206940338777,0.32963,-0.36092,0.27295
0.05955228910551176,0.12985,-0.20154,0.11382
0.05980250880763576,0.01584,-0.09513,-0.10488
0.06005272850975976,0.07748,0.00067,-0.30012
0.06030294821188376,-0.26743,0.19461,-0.39425
0.06055316791400776,-0.48528,0.27373,-0.53706
0.06080338761613176,-0.23198,0.45691,-0.68308
0.06105360731825576,-0.13052,0.61534,-0.70777
0.06130382702037976,-0.05157,0.7668,-0.6188
0.06155404672250375,0.16048,0.87321,-0.47214
0.06180426642462775,0.45924,0.66724,-0.41539
0.062054486126751754,0.66076,0.44287,-0.30306
0.062304705828875755,0.69805,0.24914,-0.11415
0.06255492553099976,0.89947,0.0973,-0.05177
0.06280514523312375,1.03926,-0.08758,0.02115
0.06305536493524774,0.89293,-0.29424,0.06977
0.06330558463737175,0.72416,-0.44594,0.09569
0.06355580433949574,0.77252,-0.57115,0.09839
0.06380602404161975,0.80411,-0.43523,-0.04799
0.06405624374374375,0.52012,-0.33041,-0.07928
0.06430646344586774,0.37275,-0.23033,0.00622
0.06455668314799175,0.41781,-0.03054,0.00845
0.06480690285011574,0.48312,0.06683,-0.05907
0.06505712255223975,0.65297,0.1936,-0.12215
0.06530734225436374,0.48375,0.23621,-0.0359
0.06555756195648774,0.44833,0.35711,0.08235
0.06580778165861174,0.81703,0.44427,0.13747
0.06605800136073574,0.79828,0.38774,0.16342
0.06630822106285973,0.65487,0.35434,0.19996
0.06655844076498374,0.65471,0.155,0.32448
0.06680866046710773,0.60616,0.02545,0.3515
0.06705888016923173,0.5031,-0.12379,0.32478
0.06730909987135573,0.27949,-0.34074,0.36455
0.06755931957347973,0.18544,-0.49446,0.3603
0.06780953927560374,0.13876,-0.72978,0.37517
0.06805975897772773,-0.07074,-0.82026,0.35241
0.06830997867985172,-0.13797,-0.85544,0.26185
0.06856019838197573,-0.16675,-0.78114,0.24214
0.06881041808409973,-0.21546,-0.49667,0.24124
0.06906063778622373,-0.14835,-0.21667,0.17079
0.06931085748834773,-0.39451,0.08512,0.04638
0.06956107719047172,-0.62965,0.35827,-0.0696
0.06981129689259573,-0.50326,0.56602,-0.12365
0.07006151659471972,-0.68432,0.6844,-0.13363
0.07031173629684372,-0.96295,0.8863,-0.21541
0.07056195599896772,-1.17286,0.94064,-0.35476
0.07081217570109172,-1.35893,0.67522,-0.40034
0.07106239540321571,-1.30648,0.63824,-0.40389
0.07131261510533972,-1.40634,0.51421,-0.45673
0.07156283480746371,-1.35973,0.26797,-0.51031
0.07181305450958772,-1.13932,0.17672,-0.45249
0.07206327421171171,-0.96515,-0.0431,-0.32062
0.07231349391383571,-0.62227,-0.18432,-0.27927
0.07256371361595972,-0.30937,-0.3364,-0.31293
0.07281393331808371,-0.03303,-0.48358,-0.28664
0.07306415302020772,0.05269,-0.53714,-0.12841
0.07331437272233171,0.18719,-0.55135,-0.02242
0.0735645924244557,0.46896,-0.34834,-0.07971
0.07381481212657971,0.27046,-0.30563,-0.07471
0.0740650318287037,0.04351,-0.32506,0.03889
0.0743152515308277,0.01629,-0.16605,0.13796
0.07456547123295171,-0.14199,-0.02198,0.20118
0.0748156909350757,-0.23946,0.15821,0.24684
0.0750659106371997,-0.49516,0.24155,0.30721
0.0753161303393237,-0.6391,0.25554,0.37331
0.0755663500414477,-0.39084,0.27755,0.42244
0.0758165697435717,-0.3015,0.18073,0.43178
0.0760667894456957,-0.24522,0.03631,0.42776
0.07631700914781969,-0.02536,-0.05137,0.41727
0.0765672288499437,0.20504,-0.15652,0.38328
0.0768174485520677,0.40074,-0.23141,0.35859
0.0770676682541917,0.44817,-0.2025,0.2491
0.0773178879563157,0.41801,-0.21712,0.09573
0.07756810765843969,0.22626,-0.09323,0.01979
0.0778183273605637,0.06983,0.15633,-0.06904
0.07806854706268769,0.01174,0.28035,-0.17407
0.07831876676481168,-0.4377,0.36806,-0.23798
0.07856898646693569,-0.65733,0.38489,-0.27267
0.07881920616905969,-0.46312,0.32944,-0.31501
0.07906942587118368,-0.65226,0.20676,-0.37036
0.07931964557330769,-0.68079,0.06153,-0.37685
0.07956986527543168,-0.38786,-0.15377,-0.3215
0.07982008497755569,-0.16794,-0.43958,-0.23909
0.08007030467967968,0.2358,-0.51033,-0.19551
0.08032052438180368,0.36821,-0.68383,-0.13759
0.08057074408392768,0.53088,-0.80619,0.02419
0.08082096378605168,0.87294,-0.62352,0.12296
0.08107118348817569,0.89569,-0.63424,0.08731
0.08132140319029968,1.01597,-0.55477,0.07037
0.08157162289242367,0.87655,-0.34552,0.0749
0.08182184259454768,0.6289,-0.17531,0.03277
0.08207206229667167,0.48616,0.08867,-0.08055
0.08232228199879567,0.21917,0.26805,-0.22888
0.08257250170091968,0.10085,0.51154,-0.25279
0.08282272140304367,-0.2402,0.74645,-0.24911
0.08307294110516766,-0.29123,0.85213,-0.3421
0.08332316080729167,0.01828,0.90393,-0.3603
0.08357338050941567,-0.12272,0.87382,-0.27232
0.08382360021153967,-0.00116,0.78874,-0.14835
0.08407381991366367,0.36794,0.53395,-0.09069
0.08432403961578766,0.45047,0.23863,-0.03936
0.08457425931791167,0.65963,-0.00859,0.06549
0.08482447902003566,0.70163,-0.41591,0.09545
0.08507469872215967,0.6861,-0.84223,0.18194
0.08532491842428366,1.03174,-0.9995,0.26578
0.08557513812640766,0.95149,-1.15392,0.29634
0.08582535782853166,0.62078,-1.28983,0.33988
0.08607557753065566,0.70165,-1.12026,0.27941
0.08632579723277965,0.6115,-1.0247,0.35654
0.08657601693490366,0.35161,-0.76401,0.44546
0.08682623663702765,0.27963,-0.30371,0.32831
0.08707645633915165,0.30465,-0.06069,0.30991
0.08732667604127566,0.31351,0.36926,0.35283
0.08757689574339965,0.22245,0.79138,0.38848
0.08782711544552366,0.27956,1.02387,0.33708
0.08807733514764765,0.2731,1.19678,0.21974
0.08832755484977164,0.23404,1.19552,0.31682
0.08857777455189565,0.40053,1.12774,0.43025
0.08882799425401965,0.09644,0.93832,0.37299
0.08907821395614365,-0.15666,0.72361,0.26488
0.08932843365826765,-0.04649,0.3058,0.28053
0.08957865336039164,-0.36164,-0.16801,0.38188
0.08982887306251565,-0.64796,-0.32709,0.23729
0.09007909276463964,-0.9566,-0.65062,0.00964
0.09032931246676364,-1.22991,-0.91195,-0.04393
0.09057953216888764,-1.45801,-0.90338,-0.19717
0.09082975187101164,-2.08194,-0.89331,-0.5876
0.09107997157313563,-2.0093,-0.85334,-0.91566
0.09133019127525964,-1.63924,-0.84519,-0.85012
0.09158041097738363,-1.83143,-0.43213,-0.65287
0.09183063067950764,-1.65506,0.23151,-0.88058
0.09208085038163163,-1.02377,0.45332,-1.21567
0.09233107008375563,-0.62966,0.50304,-1.00907
0.09258128978587964,-0.62854,0.76539,-0.5557
0.09283150948800363,-0.32553,1.00484,-0.38966
0.09308172919012764,0.15068,0.92536,-0.43292
0.09333194889225163,-0.04831,0.80763,-0.24006
0.09358216859437563,-0.00247,0.72968,0.18431
0.09383238829649963,0.29687,0.387,0.30159
0.09408260799862363,0.00439,0.11429,0.20471
0.09433282770074762,0.06392,0.12692,0.20969
0.09458304740287163,0.22407,-0.06971,0.39003
0.09483326710499562,0.06888,-0.29042,0.63491
0.09508348680711962,0.13225,-0.28438,0.58113
0.09533370650924362,0.04764,-0.45286,0.49893
0.09558392621136762,0.09082,-0.42026,0.49799
0.09583414591349163,0.30477,-0.36091,0.49265
0.09608436561561562,0.29202,-0.55146,0.66476
0.09633458531773961,0.34375,-0.32198,0.65389
0.09658480501986362,0.413,-0.19583,0.51015
0.09683502472198761,0.43991,-0.37772,0.44253
0.09708524442411162,0.46332,-0.36256,0.34102
0.09733546412623562,0.40431,-0.30505,0.3008
0.09758568382835961,0.15049,-0.19618,0.11114
0.09783590353048362,-0.08359,-0.07787,-0.17758
0.09808612323260761,-0.05204,0.08177,-0.31608
0.0983363429347316,-0.18242,0.21127,-0.42306
0.09858656263685561,-0.40719,0.29915,-0.56384
0.0988367823389796,-0.33567,0.53932,-0.73923
0.0990870020411036,-0.20345,0.64373,-0.75559
0.09933722174322761,0.00655,0.75497,-0.58535
0.0995874414453516,0.32553,0.88661,-0.49783
0.09983766114747561,0.43082,0.70645,-0.43506
0.1000878808495996,0.56448,0.46127,-0.3013
0.1003381005517236,0.86696,0.2676,-0.14142
0.1005883202538476,0.98889,0.15255,-0.00278
0.1008385399559716,0.93939,-0.03038,-0.00404
0.1010887596580956,0.89608,-0.3546,0.031
0.1013389793602196,0.82668,-0.46485,0.14255
0.1015891990623436,0.74613,-0.44469,0.06127
0.1018394187644676,0.71149,-0.50364,-0.05833
0.1020896384665916,0.56628,-0.42602,-0.06963
0.10233985816871559,0.34751,-0.17047,-0.02212
0.1025900778708396,0.37295,-0.04023,0.01587
0.10284029757296359,0.54851,0.04664,-0.07551
0.10309051727508758,0.48948,0.22075,-0.10997
0.10334073697721159,0.49717,0.31421,-0.01288
0.10359095667933559,0.63647,0.33028,0.08065
0.1038411763814596,0.64979,0.42184,0.14962
0.10409139608358359,0.82407,0.47284,0.16515
0.10434161578570758,0.70239,0.23646,0.24492
0.10459183548783159,0.49347,0.13625,0.32471
0.10484205518995558,0.68365,0.02339,0.32976
0.10509227489207959,0.46105,-0.3068,0.39296
0.10534249459420358,0.15775,-0.34015,0.37363
0.10559271429632758,0.16579,-0.58406,0.36048
0.10584293399845159,0.09213,-0.84355,0.4086
0.10609315370057558,-0.00431,-0.77442,0.33788
0.10634337340269957,-0.18933,-0.84772,0.29431
0.10659359310482358,-0.26961,-0.70444,0.24747
0.10684381280694757,-0.17217,-0.43463,0.19934
0.10709403250907157,-0.22627,-0.15534,0.19684
0.10734425221119558,-0.46094,0.18669,0.03182
0.10759447191331957,-0.59047,0.4264,-0.12513
0.10784469161544358,-0.5982,0.6453,-0.13692
0.10809491131756757,-0.71621,0.74771,-0.14081
0.10834513101969157,-0.92868,0.94096,-0.22093
0.10859535072181557,-1.25468,0.98572,-0.38302
0.10884557042393957,-1.40637,0.76467,-0.42862
0.10909579012606357,-1.37166,0.67672,-0.40678
0.10934600982818757,-1.38199,0.52808,-0.48331
0.10959622953031156,-1.31582,0.34271,-0.5347
0.10984644923243557,-1.20912,0.08812,-0.46931
0.11009666893455956,-0.91219,-0.14153,-0.3236
0.11034688863668356,-0.58604,-0.21218,-0.28061
0.11059710833880756,-0.29077,-0.41064,-0.36741
0.11084732804093156,0.06762,-0.56233,-0.28013
0.11109754774305555,0.10751,-0.55253,-0.08596
0.11134776744517956,0.14436,-0.42658,-0.06089
