X-Axis,Ch1 Y-Axis,Ch2 Y-Axis,Ch3 Y-Axis
0.0,0.19104,0.15361,0.49402
0.00024689868008827704,-0.70897,-0.81407,0.16889
0.0004937973601765541,-0.23448,-0.50705,0.1591
0.0007406960402648311,-0.17445,-0.54948,0.08003
0.0009875947203531082,-0.14979,-0.48076,0.20136
0.0012344934004413853,-0.10882,-0.31233,0.28914
0.0014813920805296621,-0.22007,-0.26846,0.19394
0.0017282907606179392,-0.08134,-0.16508,0.14481
0.0019751894407062163,-0.0155,-0.09317,0.03717
0.0022220881207944934,0.01247,0.12712,0.02698
0.0024689868008827705,-0.01518,0.1339,0.02504
0.0027158854809710476,-0.05187,0.01778,-0.03632
0.0029627841610593243,-0.06052,-0.01183,-0.0499
0.0032096828411476014,-0.00087,0.03175,-0.11188
0.0034565815212358785,0.0884,0.1452,-0.19356
0.0037034802013241556,0.05305,0.25011,-0.24406
0.003950378881412433,0.11149,0.4566,-0.28022
0.00419727756150071,0.17501,0.54355,-0.28062
0.004444176241588987,0.18919,0.42854,-0.24947
0.004691074921677264,0.28512,0.43,-0.28114
0.004937973601765541,0.27253,0.45742,-0.33527
0.005184872281853818,0.26342,0.50452,-0.3887
0.005431770961942095,0.3545,0.62252,-0.44404
0.005678669642030372,0.37003,0.60715,-0.39088
0.005925568322118649,0.38683,0.55538,-0.3448
0.006172467002206926,0.37399,0.55971,-0.33
0.006419365682295203,0.24788,0.54039,-0.36106
0.00666626436238348,0.21475,0.46951,-0.44767
0.006913163042471757,0.26061,0.37866,-0.43714
0.007160061722560034,0.11718,0.2584,-0.38358
0.007406960402648311,-0.02125,0.07683,-0.28636
0.007653859082736588,-0.03197,-0.12978,-0.22898
0.007900757762824865,-0.08146,-0.21812,-0.23875
0.008147656442913142,-0.03178,-0.18395,-0.24689
0.00839455512300142,-0.09169,-0.21583,-0.27294
0.008641453803089696,-0.17395,-0.1915,-0.15424
0.008888352483177974,-0.048,-0.19166,-0.01499
0.00913525116326625,-0.07001,-0.30609,0.07568
0.009382149843354528,-0.01016,-0.1939,0.13301
0.009629048523442804,0.04891,-0.06239,0.04868
0.009875947203531082,-0.09833,-0.1033,0.08447
0.010122845883619358,-0.04298,-0.10455,0.22056
0.010369744563707636,-0.01954,-0.14304,0.33281
0.010616643243795913,-0.11266,-0.245,0.42959
0.01086354192388419,-0.10972,-0.27297,0.37045
0.011110440603972467,-0.20448,-0.25326,0.32977
0.011357339284060745,-0.24505,-0.27014,0.36619
0.011604237964149021,-0.18358,-0.32043,0.40914
0.011851136644237297,-0.23289,-0.36684,0.49161
0.012098035324325575,-0.20231,-0.34051,0.50233
0.012344934004413851,-0.15117,-0.39574,0.49505
0.01259183268450213,-0.14558,-0.46168,0.50409
0.012838731364590406,-0.01567,-0.35544,0.47589
0.013085630044678684,0.06684,-0.36197,0.47836
0.01333252872476696,0.05308,-0.4348,0.51312
0.013579427404855238,0.10421,-0.38858,0.54573
0.013826326084943514,0.19694,-0.36793,0.53202
0.014073224765031792,0.2252,-0.30953,0.44716
0.014320123445120068,0.23171,-0.10337,0.33971
0.014567022125208346,0.18526,0.01202,0.29848
0.014813920805296622,0.086,0.01896,0.32221
0.0150608194853849,0.10137,0.07842,0.29563
0.015307718165473176,0.07546,0.10224,0.19347
0.015554616845561454,-0.01599,0.1007,0.05913
0.01580151552564973,-0.0695,0.15991,-0.01553
0.016048414205738007,-0.14764,0.26286,-0.02856
0.016295312885826283,-0.11975,0.25987,-0.06995
0.016542211565914563,-0.06396,0.24949,-0.12352
0.01678911024600284,-0.13325,0.33901,-0.17966
0.017036008926091115,-0.13077,0.34272,-0.21016
0.01728290760617939,-0.03017,0.31474,-0.24525
0.01752980628626767,0.01837,0.34919,-0.30104
0.017776704966355947,0.065,0.34262,-0.30904
0.018023603646444224,0.02974,0.21507,-0.26335
0.0182705023265325,0.03671,0.1589,-0.1951
0.01851740100662078,0.22444,0.19846,-0.25204
0.018764299686709056,0.22261,0.16761,-0.34323
0.019011198366797332,0.14187,0.22142,-0.31818
0.01925809704688561,0.12266,0.30728,-0.24057
0.019504995726973888,0.0792,0.29218,-0.11795
0.019751894407062164,0.23229,0.2793,-0.11832
0.01999879308715044,0.31937,0.28766,-0.18689
0.020245691767238717,0.1963,0.28652,-0.14437
0.020492590447326993,0.22377,0.30001,-0.05953
0.020739489127415273,0.27135,0.32698,0.04123
0.02098638780750355,0.23931,0.27247,0.06884
0.021233286487591825,0.28658,0.18997,0.07677
0.0214801851676801,0.18658,0.15646,0.12894
0.02172708384776838,0.0685,0.11029,0.15384
0.021973982527856657,0.06609,0.05358,0.15918
0.022220881207944933,-0.09629,-0.00682,0.1381
0.02246777988803321,-0.23124,-0.07366,0.13885
0.02271467856812149,-0.34856,-0.15199,0.16938
0.022961577248209766,-0.55548,-0.20985,0.16498
0.023208475928298042,-0.65367,-0.17377,0.10704
0.023455374608386318,-0.75453,-0.14547,0.06042
0.023702273288474594,-0.91879,-0.16415,0.07402
0.023949171968562874,-0.96249,-0.15148,0.13273
0.02419607064865115,-0.90741,-0.23311,0.1927
0.024442969328739426,-0.85821,-0.37944,0.20279
0.024689868008827703,-0.74698,-0.44996,0.21233
0.024936766688915982,-0.62647,-0.53472,0.221
0.02518366536900426,-0.45507,-0.67811,0.27884
0.025430564049092535,-0.21589,-0.77528,0.38306
0.02567746272918081,-0.0418,-0.87281,0.44145
0.02592436140926909,0.20848,-1.05516,0.48984
0.026171260089357367,0.45241,-1.11286,0.46772
0.026418158769445643,0.53827,-1.04801,0.41014
0.02666505744953392,0.65427,-1.02182,0.3683
0.0269119561296222,0.77909,-0.94773,0.33536
0.027158854809710475,0.78284,-0.783,0.31756
0.02740575348979875,0.74706,-0.52883,0.21428
0.027652652169887028,0.7007,-0.30303,0.0308
0.027899550849975304,0.63036,-0.01465,-0.20167
0.028146449530063584,0.58744,0.40325,-0.35625
0.02839334821015186,0.39698,0.65973,-0.37025
0.028640246890240136,0.11691,0.94827,-0.38529
0.028887145570328412,0.08527,1.2793,-0.53486
0.029134044250416692,0.11992,1.37648,-0.79564
0.02938094293050497,0.02878,1.40384,-0.92592
0.029627841610593245,-0.21002,1.39863,-0.88043
0.02987474029068152,-0.42919,1.32326,-0.76665
0.0301216389707698,-0.28577,1.23901,-0.78804
0.030368537650858077,-0.20927,1.08398,-0.94922
0.030615436330946353,-0.40959,0.8368,-0.95269
0.03086233501103463,-0.43988,0.62534,-0.78056
0.03110923369112291,-0.37,0.45143,-0.58786
0.03135613237121118,-0.31101,0.28513,-0.53852
0.03160303105129946,-0.23219,0.17012,-0.53585
0.03184992973138774,-0.27778,-0.00482,-0.39588
0.032096828411476014,-0.26988,-0.2501,-0.17276
0.032343727091564294,-0.01667,-0.40272,-0.01322
0.032590625771652566,0.12489,-0.49351,0.00104
0.032837524451740846,0.12531,-0.52363,0.09581
0.033084423131829126,0.24203,-0.44283,0.33404
0.0333313218119174,0.29138,-0.39378,0.53864
0.03357822049200568,0.43152,-0.29383,0.58724
0.03382511917209396,0.58419,-0.20731,0.49129
0.03407201785218223,0.45784,-0.25123,0.52642
0.03431891653227051,0.42789,-0.14972,0.71085
0.03456581521235878,0.39219,-0.05737,0.80594
0.03481271389244706,0.29205,-0.14651,0.75885
0.03505961257253534,0.28168,-0.22427,0.62171
0.035306511252623615,0.13629,-0.24727,0.53645
0.035553409932711895,-0.00586,-0.25664,0.5866
0.03580030861280017,-0.13182,-0.25411,0.61353
0.03604720729288845,-0.34704,-0.26722,0.55589
0.03629410597297673,-0.38523,-0.33689,0.47707
0.036541004653065,-0.27738,-0.4404,0.35581
0.03678790333315328,-0.392,-0.53664,0.28663
0.03703480201324156,-0.51758,-0.50466,0.29415
0.03728170069332983,-0.4677,-0.48206,0.30347
0.03752859937341811,-0.42241,-0.57854,0.29143
0.037775498053506384,-0.21333,-0.54527,0.19311
0.038022396733594664,-0.19237,-0.47189,0.1017
0.038269295413682944,-0.30099,-0.38068,0.10109
0.03851619409377122,-0.14308,-0.18512,0.10024
0.038763092773859496,-0.08506,-0.11271,0.04303
0.039009991453947776,0.00824,-0.05214,-0.05982
0.03925689013403605,0.00951,0.06021,-0.13517
0.03950378881412433,-0.18164,0.0909,-0.12894
0.0397506874942126,-0.07563,0.20163,-0.15151
0.03999758617430088,0.09694,0.28673,-0.27308
0.04024448485438916,0.055,0.25695,-0.36334
0.04049138353447743,0.03749,0.293,-0.3572
0.04073828221456571,0.06647,0.26309,-0.33255
0.040985180894653986,0.10795,0.25543,-0.37452
0.041232079574742266,0.30207,0.33199,-0.49931
0.041478978254830545,0.35597,0.30913,-0.59204
0.04172587693491882,0.27256,0.36922,-0.5426
0.0419727756150071,0.38174,0.49036,-0.4789
0.04221967429509538,0.39515,0.48768,-0.51221
0.04246657297518365,0.38307,0.48973,-0.5648
0.04271347165527193,0.50009,0.56101,-0.62714
0.0429603703353602,0.42248,0.56092,-0.61544
0.04320726901544848,0.34069,0.55966,-0.56999
0.04345416769553676,0.31964,0.60698,-0.63048
0.043701066375625035,0.19519,0.49697,-0.64903
0.043947965055713314,0.18203,0.40015,-0.64541
0.04419486373580159,0.07757,0.40694,-0.63152
0.04444176241588987,-0.09935,0.32395,-0.57319
0.04468866109597815,-0.02787,0.22492,-0.60809
0.04493555977606642,-0.03488,0.12991,-0.60696
0.0451824584561547,-0.13393,0.00268,-0.49106
0.04542935713624298,-0.08179,-0.15398,-0.34845
0.04567625581633125,-0.09444,-0.35152,-0.25241
0.04592315449641953,-0.05071,-0.41389,-0.27796
0.046170053176507804,0.11551,-0.42697,-0.32997
0.046416951856596084,0.00707,-0.54734,-0.22226
0.04666385053668436,-0.10337,-0.45681,0.03202
0.046910749216772636,-0.02411,-0.30105,0.16655
0.047157647896860916,0.00797,-0.2203,0.11387
0.04740454657694919,0.09788,-0.04873,0.0094
0.04765144525703747,-0.05724,-0.062,0.04393
0.04789834393712575,-0.2787,-0.17482,0.29291
0.04814524261721402,-0.16261,-0.2217,0.43534
