X-Axis,Ch1 Y-Axis,Ch2 Y-Axis,Ch3 Y-Axis
0.0,0.33084,0.52296,0.57469
0.00024872585315609453,-0.77393,-0.25149,0.37322
0.0004974517063121891,-0.30389,-0.04467,0.52822
0.0007461775594682835,-0.15753,-0.20753,0.46903
0.0009949034126243781,-0.21806,-0.25499,0.33895
0.0012436292657804727,-0.30244,-0.24724,0.2833
0.001492355118936567,-0.384,-0.28522,0.24432
0.0017410809720926617,-0.28497,-0.26317,0.22077
0.0019898068252487563,-0.43127,-0.25232,0.07535
0.0022385326784048506,-0.41431,-0.04476,-0.07161
0.0024872585315609454,-0.28315,0.02371,-0.11217
0.00273598438471704,-0.27773,0.0939,-0.07531
0.002984710237873134,-0.293,0.24384,-0.12271
0.003233436091029229,-0.14886,0.41661,-0.29448
0.0034821619441853234,0.16967,0.52721,-0.30088
0.003730887797341418,0.21451,0.52609,-0.08973
0.0039796136504975125,0.25133,0.59085,0.04322
0.004228339503653607,0.6193,0.5516,-0.00297
0.004477065356809701,0.77081,0.42184,0.02376
0.0047257912099657965,0.58368,0.25956,0.22835
0.004974517063121891,0.61381,0.06127,0.36868
0.005223242916277985,0.65714,-0.07683,0.34321
0.00547196876943408,0.39507,-0.2054,0.285
0.005720694622590174,0.37619,-0.34645,0.30062
0.005969420475746268,0.38777,-0.41931,0.34742
0.006218146328902364,-0.0034,-0.29725,0.28815
0.006466872182058458,-0.26323,-0.20473,0.15369
0.006715598035214552,-0.22786,-0.18813,0.07753
0.006964323888370647,-0.27788,0.00073,0.06985
0.007213049741526741,-0.51137,0.09061,-0.00904
0.007461775594682836,-0.56633,0.04133,-0.16629
0.007710501447838931,-0.44204,0.08155,-0.23624
0.007959227300995025,-0.42751,0.09041,-0.25755
0.00820795315415112,-0.26091,-0.06978,-0.30411
0.008456679007307214,-0.09564,-0.22649,-0.37647
0.008705404860463308,-0.06271,-0.25023,-0.39222
0.008954130713619403,0.08442,-0.39114,-0.30218
0.009202856566775497,0.24639,-0.50818,-0.302
0.009451582419931593,0.3769,-0.46856,-0.36739
0.009700308273087687,0.31427,-0.48948,-0.36007
0.009949034126243782,0.27358,-0.48879,-0.30858
0.010197759979399876,0.37693,-0.43207,-0.29269
0.01044648583255597,0.27191,-0.31436,-0.38813
0.010695211685712065,0.10447,-0.14174,-0.47184
0.01094393753886816,0.00483,0.02619,-0.44242
0.011192663392024254,-0.07388,0.17443,-0.40918
0.011441389245180348,-0.13029,0.36532,-0.46465
0.011690115098336442,-0.21978,0.5982,-0.55261
0.011938840951492537,-0.31969,0.64999,-0.56155
0.012187566804648633,-0.24553,0.60923,-0.47451
0.012436292657804727,-0.08132,0.61968,-0.43505
0.012685018510960822,-0.08022,0.53886,-0.52086
0.012933744364116916,-0.02642,0.29798,-0.56395
0.01318247021727301,0.15614,0.0946,-0.48032
0.013431196070429105,0.31364,-0.00915,-0.40186
0.013679921923585199,0.48852,-0.23385,-0.42501
0.013928647776741293,0.65345,-0.38689,-0.4892
0.014177373629897388,0.69133,-0.34531,-0.47687
0.014426099483053482,0.68288,-0.36122,-0.38266
0.014674825336209578,0.85,-0.36953,-0.31045
0.014923551189365673,0.94787,-0.19928,-0.29554
0.015172277042521767,0.71314,0.05864,-0.25263
0.015421002895677861,0.66342,0.19511,-0.1225
0.015669728748833954,0.83579,0.37269,0.02075
0.01591845460199005,0.62505,0.63274,0.09376
0.016167180455146146,0.37453,0.66453,0.13856
0.01641590630830224,0.50738,0.64451,0.21225
0.016664632161458335,0.62563,0.61905,0.30907
0.016913358014614428,0.51358,0.43168,0.36599
0.017162083867770524,0.49483,0.20744,0.40105
0.017410809720926616,0.61966,-0.00747,0.49692
0.017659535574082712,0.53029,-0.22688,0.61686
0.017908261427238805,0.42135,-0.46833,0.70911
0.0181569872803949,0.38283,-0.56815,0.73084
0.018405713133550994,-0.0165,-0.6136,0.74698
0.01865443898670709,-0.43433,-0.69723,0.83718
0.018903164839863186,-0.53013,-0.55095,0.87302
0.01915189069301928,-1.18917,-0.47303,0.78793
0.019400616546175375,-2.06892,-0.44225,0.68354
0.019649342399331467,-1.8343,-0.12733,0.61271
0.019898068252487564,-1.67498,0.02671,0.53482
0.020146794105643656,-2.26318,-0.04456,0.40498
0.020395519958799752,-2.23207,0.17131,0.15727
0.020644245811955845,-1.70653,0.40697,-0.04787
0.02089297166511194,-1.37587,0.16119,0.01809
0.021141697518268034,-1.07867,0.08084,0.16171
0.02139042337142413,-0.51101,0.35643,0.1448
0.021639149224580226,-0.08719,0.25416,0.12292
0.02188787507773632,0.10512,0.01679,0.30829
0.022136600930892415,0.62812,0.13108,0.50651
0.022385326784048507,0.79342,0.17219,0.5183
0.022634052637204603,0.65311,-0.02771,0.42141
0.022882778490360696,0.95143,0.06974,0.3015
0.023131504343516792,1.09786,0.26961,0.24705
0.023380230196672885,0.85316,0.20581,0.19241
0.02362895604982898,0.55417,0.25077,-0.00499
0.023877681902985073,0.41703,0.33054,-0.23402
0.02412640775614117,0.27134,0.23104,-0.30855
0.024375133609297266,0.15822,0.159,-0.28591
0.02462385946245336,0.25983,0.16369,-0.27747
0.024872585315609454,0.10276,0.10358,-0.22694
0.025121311168765547,0.14888,-0.07261,-0.10558
0.025370037021921643,0.5376,-0.16764,0.0363
0.025618762875077736,0.49852,-0.30016,0.1982
0.025867488728233832,0.46766,-0.44327,0.34753
0.026116214581389924,0.60977,-0.34722,0.40034
0.02636494043454602,0.46816,-0.31638,0.38691
0.026613666287702117,0.19563,-0.25495,0.34385
0.02686239214085821,-0.01943,-0.10759,0.23846
0.027111117994014305,-0.25334,-0.03075,0.07572
0.027359843847170398,-0.54013,0.12621,-0.11021
0.027608569700326494,-0.70684,0.28105,-0.33711
0.027857295553482587,-0.81217,0.39974,-0.58755
0.028106021406638683,-0.97886,0.34067,-0.74728
0.028354747259794776,-0.93502,0.22835,-0.85183
0.02860347311295087,-0.72236,0.14889,-0.91669
0.028852198966106964,-0.61778,-0.05296,-0.9034
0.02910092481926306,-0.4753,-0.1092,-0.84066
0.029349650672419157,-0.07342,-0.19451,-0.72647
0.02959837652557525,0.34943,-0.38506,-0.60932
0.029847102378731345,0.54684,-0.41836,-0.48297
0.030095828231887438,0.74402,-0.31172,-0.41457
0.030344554085043534,0.92714,-0.24128,-0.4278
0.030593279938199627,0.89605,-0.20111,-0.37298
0.030842005791355723,0.83467,0.02414,-0.3156
0.031090731644511815,0.70037,0.15959,-0.38767
0.03133945749766791,0.32747,0.1883,-0.47293
0.03158818335082401,0.04985,0.26297,-0.4894
0.0318369092039801,-0.05196,0.27803,-0.51027
0.03208563505713619,-0.22061,0.30095,-0.52728
0.03233436091029229,-0.36785,0.32114,-0.56954
0.032583086763448385,-0.31309,0.34447,-0.59787
0.03283181261660448,-0.08465,0.28353,-0.51311
0.03308053846976057,0.105,0.22395,-0.38263
0.03332926432291667,0.31746,0.24095,-0.29453
0.03357799017607276,0.62002,0.11323,-0.24398
0.033826716029228855,0.78021,-0.06535,-0.08994
0.03407544188238495,0.97522,-0.18126,0.08746
0.03432416773554105,1.18641,-0.28637,0.13836
0.03457289358869714,0.98956,-0.45024,0.18535
0.03482161944185323,0.72312,-0.51088,0.25828
0.03507034529500933,0.64213,-0.39758,0.34431
0.035319071148165425,0.34301,-0.40016,0.41264
0.03556779700132152,-0.12345,-0.30273,0.40525
0.03581652285447761,-0.54762,-0.08439,0.41125
0.03606524870763371,-0.83946,-0.03343,0.44774
0.0363139745607898,-0.96406,0.03641,0.4515
0.036562700413945895,-1.14614,0.17449,0.43941
0.03681142626710199,-1.22205,0.23793,0.4479
0.03706015212025809,-1.16343,0.15768,0.54293
0.03730887797341418,-1.03754,0.12375,0.66641
0.03755760382657027,-0.78224,0.13982,0.69787
0.03780632967972637,-0.72473,0.01458,0.72957
0.038055055532882465,-0.61582,-0.01101,0.79896
0.03830378138603856,-0.35568,-0.03739,0.84823
0.03855250723919465,-0.19342,-0.09194,0.81687
0.03880123309235075,-0.06724,-0.03105,0.64124
0.03904995894550684,-0.08004,-0.09776,0.47482
0.039298684798662935,-0.12106,-0.18148,0.44033
0.03954741065181903,-0.16514,-0.15587,0.36234
0.03979613650497513,-0.2539,-0.10386,0.14659
0.04004486235813122,-0.28599,-0.12867,-0.05666
0.04029358821128731,-0.29742,-0.05857,-0.10333
0.04054231406444341,-0.28439,0.09205,-0.02014
0.040791039917599504,-0.22262,0.08696,-0.0576
