X-Axis,Ch1 Y-Axis,Ch2 Y-Axis,Ch3 Y-Axis
0.0,0.60825,0.3227,0.47075
0.000250219702123999,-0.57961,-0.29485,0.24126
0.000500439404247998,-0.26586,-0.15327,0.31212
0.000750659106371997,-0.24521,-0.23575,0.32829
0.001000878808495996,-0.12114,-0.31764,0.40432
0.001251098510619995,0.10702,-0.42967,0.43174
0.001501318212743994,0.03613,-0.41352,0.40094
0.001751537914867993,0.10835,-0.32186,0.49464
0.002001757616991992,0.19235,-0.42016,0.45056
0.002251977319115991,0.24384,-0.33657,0.31066
0.00250219702123999,0.15817,-0.29359,0.16592
0.002752416723363989,-0.08027,-0.20397,0.02526
0.003002636425487988,-0.23397,-0.04742,-0.05079
0.003252856127611987,-0.30153,0.06553,-0.22734
0.003503075829735986,-0.52411,0.26796,-0.46296
0.003753295531859985,-0.71973,0.41184,-0.63649
0.004003515233983984,-0.64517,0.48849,-0.74657
0.004253734936107983,-0.50371,0.59419,-0.74947
0.004503954638231982,-0.34704,0.77465,-0.72821
0.004754174340355981,-0.09346,0.82782,-0.68165
0.00500439404247998,0.21753,0.69101,-0.53905
0.005254613744603979,0.47535,0.52152,-0.35095
0.005504833446727978,0.62365,0.31656,-0.17897
0.005755053148851977,0.72305,0.11061,-0.07094
0.006005272850975976,0.8468,-0.11912,-0.01415
0.006255492553099975,0.7891,-0.36073,0.04779
0.006505712255223974,0.64468,-0.57597,0.10718
0.006755931957347973,0.66558,-0.66061,0.06415
0.007006151659471972,0.50921,-0.53495,-0.05307
0.007256371361595971,0.31005,-0.35648,-0.1464
0.00750659106371997,0.26839,-0.1837,-0.12683
0.007756810765843969,0.29488,0.07277,-0.05832
0.008007030467967968,0.37036,0.35698,-0.12863
0.008257250170091967,0.39434,0.46346,-0.16466
0.008507469872215966,0.55721,0.49758,-0.10596
0.008757689574339965,0.7381,0.53048,-0.01198
0.009007909276463964,0.74584,0.45454,0.10299
0.009258128978587963,0.81936,0.39664,0.13372
0.009508348680711962,0.94196,0.34745,0.21689
0.009758568382835961,0.77341,0.23107,0.29786
0.01000878808495996,0.59454,0.0109,0.3519
0.01025900778708396,0.61318,-0.17323,0.42856
0.010509227489207958,0.36728,-0.25913,0.38086
0.010759447191331957,0.12921,-0.51075,0.35888
0.011009666893455956,0.10049,-0.72431,0.37622
0.011259886595579955,-0.04678,-0.81165,0.35036
0.011510106297703954,-0.24378,-0.88173,0.3288
0.011760325999827953,-0.35149,-0.78641,0.22836
0.012010545701951952,-0.20361,-0.62754,0.19091
0.012260765404075951,-0.12227,-0.30789,0.2157
0.01251098510619995,-0.38223,0.09003,0.1317
0.01276120480832395,-0.46146,0.36227,0.03359
0.013011424510447948,-0.44868,0.62064,-0.07563
0.013261644212571947,-0.56393,0.75749,-0.11943
0.013511863914695946,-0.7071,0.88786,-0.13131
0.013762083616819945,-1.06878,1.00157,-0.25854
0.014012303318943944,-1.30869,0.89895,-0.32321
0.014262523021067943,-1.35972,0.77352,-0.34588
0.014512742723191942,-1.43848,0.68869,-0.3916
0.014762962425315941,-1.43254,0.54073,-0.43198
0.01501318212743994,-1.47629,0.32306,-0.47679
0.01526340182956394,-1.23167,0.12273,-0.38447
0.015513621531687938,-0.80211,-0.04802,-0.29697
0.015763841233811936,-0.61665,-0.21915,-0.37238
0.016014060935935936,-0.4345,-0.38175,-0.42567
0.016264280638059937,-0.18795,-0.58794,-0.33011
0.016514500340183935,0.12745,-0.67441,-0.14401
0.016764720042307932,0.32639,-0.51059,-0.11266
0.017014939744431933,0.27253,-0.3886,-0.20852
0.017265159446555933,0.16388,-0.46907,-0.09878
0.01751537914867993,0.11623,-0.40941,0.11238
0.017765598850803928,-0.00643,-0.17157,0.20074
