t,data
0.0,2.5733207166194916
6.337938902268983e-05,0.482333988932872
0.00012675877804537965,-0.8129513565029013
0.00019013816706806946,-0.373022504835948
0.0002535175560907593,0.727449057269379
0.0003168969451134491,1.057776897243656
0.0003802763341361389,0.5900022781821476
0.00044365572315882877,0.31152444115635936
0.0005070351121815186,0.5005715943452931
0.0005704145012042084,0.42693534490613083
0.0006337938902268982,-0.14286531413814585
0.000697173279249588,-0.30445395590452023
0.0007605526682722779,0.644559840412908
0.0008239320572949677,2.0126785754322127
0.0008873114463176575,2.4090065816207216
0.0009506908353403474,1.4294979534176468
0.0010140702243630372,0.23121565555828694
0.001077449613385727,0.07447370671335313
0.0011408290024084169,0.6699392258788806
0.0012042083914311065,0.8486807896376201
0.0012675877804537963,0.4619352024260678
0.0013309671694764862,0.2965009870588917
0.001394346558499176,0.4378803810805859
0.0014577259475218659,0.16616952515487105
0.0015211053365445557,-0.6398122023293764
0.0015844847255672455,-1.1394101637513612
0.0016478641145899354,-0.6939582056123831
0.0017112435036126252,0.15891526354460578
0.001774622892635315,0.2464396204477161
0.001838002281658005,-0.6565196969130348
0.0019013816706806947,-1.3847813506792472
0.0019647610597033844,-1.0884505129911584
0.0020281404487260744,-0.5288909230257499
0.002091519837748764,-0.7339779456855362
0.002154899226771454,-1.2921991306206189
0.0022182786157941437,-1.1133430729120275
0.0022816580048168338,-0.18840297347198182
0.0023450373938395234,0.4285187584511739
0.002408416782862213,0.11189502069123658
0.002471796171884903,-0.5639989500221886
0.0025351755609075927,-0.6807277330944592
0.0025985549499302828,-0.20626744073523962
0.0026619343389529724,0.11048066384464628
0.0027253137279756624,-0.10983871800404721
0.002788693116998352,-0.4806046278551256
0.002852072506021042,-0.531720569650103
0.0029154518950437317,-0.26384197978012325
0.002978831284066422,-0.10476292256223152
0.0030422106730891114,-0.45424465158851846
0.003105590062111801,-1.0450613007439853
0.003168969451134491,-1.0504486497612027
0.0032323488401571807,-0.21975821480100088
0.0032957282291798708,0.649976111875795
0.0033591076182025604,0.7718681168416831
0.0034224870072252504,0.2885553106637392
0.00348586639624794,-0.09681272597172397
0.00354924578527063,0.06940432837096311
0.0036126251742933197,0.6029122362594201
0.00367600456331601,0.9792619542868379
0.0037393839523386994,1.0929514964008962
0.0038027633413613895,1.30973326154037
0.003866142730384079,1.5671076346088915
0.003929522119406769,1.3156461310012073
0.003992901508429458,0.660626500652732
0.004056280897452149,0.46844199232668793
0.0041196602864748385,1.0220848244690792
0.004183039675497528,1.5552479387838085
0.004246419064520218,1.3489413488366462
0.004309798453542908,0.6026634223355737
0.004373177842565598,0.05585395703845497
0.0044365572315882874,0.05953564348945928
0.004499936620610977,0.23787430561084338
0.0045633160096336675,0.14340746744682514
0.004626695398656357,-0.08840771677309062
0.004690074787679047,-0.11744840882331833
0.004753454176701736,-0.029679204404063506
0.004816833565724426,-0.10306541549100152
0.0048802129547471165,-0.28339798052367005
0.004943592343769806,-0.2601384260807321
0.005006971732792496,0.0932363971963282
0.005070351121815185,0.4661902530593046
0.005133730510837876,0.4011104458240869
0.0051971098998605655,-0.04323018284554675
0.005260489288883255,-0.31524517888427317
0.005323868677905945,-0.25994288964201906
0.005387248066928635,-0.2997211673338069
0.005450627455951325,-0.5777593460999648
0.0055140068449740145,-0.7769697789462156
0.005577386233996704,-0.8132746229399099
0.005640765623019394,-0.901849704242023
0.005704145012042084,-1.0707413090424986
0.005767524401064774,-1.1745682023607453
0.0058309037900874635,-1.1693076395393396
0.005894283179110153,-1.1643508847771957
0.005957662568132844,-1.3508083902080448
0.006021041957155533,-1.6933947945082326
0.006084421346178223,-1.7601530437266062
0.0061478007352009124,-1.3819963674829483
0.006211180124223602,-1.1550849580711322
0.0062745595132462926,-1.5611184811263203
0.006337938902268982,-2.0856541665292134
0.006401318291291672,-1.9495033186435968
0.006464697680314361,-1.2158934918772406
0.006528077069337052,-0.6006621155809355
0.0065914564583597415,-0.547734879342287
0.006654835847382431,-0.8482135815335348
0.006718215236405121,-1.0495533127388295
0.006781594625427811,-1.0190909741881506
0.006844974014450501,-0.9210568350993499
0.0069083534034731905,-0.7974771911905036
0.00697173279249588,-0.5738998043378374
0.00703511218151857,-0.32209255049183205
0.00709849157054126,-0.14739602459125917
0.00716187095956395,-0.08848007820184997
0.0072252503485866395,-0.2596809509366662
0.007288629737609329,-0.6166846331041962
0.00735200912663202,-0.696616231505931
0.007415388515654709,-0.1683532121928243
0.007478767904677399,0.616861501459252
0.0075421472937000885,1.0476153302098519
0.007605526682722779,0.8974084852259435
0.007668906071745469,0.44210136869505334
0.007732285460768158,0.23904804394444268
0.007795664849790848,0.6113539817806877
0.007859044238813537,1.2543306644138703
0.007922423627836227,1.7092755652054847
0.007985803016858917,1.9381424622137842
0.008049182405881608,1.963578977539479
0.008112561794904298,1.6034685213146367
0.008175941183926987,1.0644878132482154
0.008239320572949677,0.9834020987525385
0.008302699961972367,1.4898380460867173
0.008366079350995056,1.9671540007147295
0.008429458740017746,1.919570980007312
0.008492838129040435,1.532274071068989
0.008556217518063125,1.3188515010918236
0.008619596907085816,1.4673139776646407
0.008682976296108506,1.6239624786010955
0.008746355685131196,1.4249316252023154
0.008809735074153885,1.0610420344125882
0.008873114463176575,0.955205973336621
0.008936493852199264,1.1276412165692853
0.008999873241221954,1.284161663471452
0.009063252630244644,1.2622109712810878
0.009126632019267335,1.1179527480996891
0.009190011408290025,0.9626889173903789
0.009253390797312714,0.7803945191385165
0.009316770186335404,0.4550408653731992
0.009380149575358094,0.1285384747271154
0.009443528964380783,0.16361060314285802
0.009506908353403473,0.4496456866350678
0.009570287742426162,0.366678124968006
0.009633667131448852,-0.2674087262838222
0.009697046520471543,-0.9279758460581491
0.009760425909494233,-1.158522199269733
0.009823805298516923,-0.9601011947170177
0.009887184687539612,-0.5630953657073858
0.009950564076562302,-0.2797543451602894
0.010013943465584992,-0.3051072516311363
0.010077322854607681,-0.5444089150258893
0.01014070224363037,-0.8901791148861811
0.01020408163265306,-1.3417553141262357
0.010267461021675752,-1.6659937356180758
0.010330840410698441,-1.5771445184195128
0.010394219799721131,-1.3252018106490229
0.01045759918874382,-1.4206264331120697
0.01052097857776651,-1.8687647468231505
0.0105843579667892,-2.2139691996779556
0.01064773735581189,-2.134768687496827
0.010711116744834579,-1.7236468202490762
0.01077449613385727,-1.3872966241385252
0.01083787552287996,-1.4616806848097676
0.01090125491190265,-1.8111864699394928
0.01096463430092534,-2.0040294873382294
0.011028013689948029,-1.8752326482986412
0.011091393078970719,-1.68663676202339
0.011154772467993408,-1.7697949969086262
0.011218151857016098,-2.065574024731547
0.011281531246038787,-2.0730973452089114
0.011344910635061479,-1.5552444291529954
0.011408290024084168,-1.101119026525576
0.011471669413106858,-1.3266690825237502
0.011535048802129548,-1.8137397246254228
0.011598428191152237,-1.6808440008300272
0.011661807580174927,-0.8828869006170581
0.011725186969197617,-0.20790077693727632
0.011788566358220306,-0.23856570222363813
0.011851945747242996,-0.7036320430201364
0.011915325136265687,-0.7688027888824339
0.011978704525288377,-0.05026536104387397
0.012042083914311066,0.8013313233086923
0.012105463303333756,1.0152713290431337
0.012168842692356446,0.7985797336640983
0.012232222081379135,0.7885446142229339
0.012295601470401825,1.0063501095048963
0.012358980859424515,1.1247913273386954
0.012422360248447204,1.1476798362990692
0.012485739637469895,1.2325744990479226
0.012549119026492585,1.3299317684802874
0.012612498415515275,1.280234739052169
0.012675877804537964,1.0254860242979884
0.012739257193560654,0.7390613025602011
0.012802636582583344,0.7197507794063414
0.012866015971606033,0.9745700005604788
0.012929395360628723,1.1356994734136219
0.012992774749651414,0.9708176106015004
0.013056154138674104,0.6745601896670926
0.013119533527696793,0.6041604527227293
0.013182912916719483,0.9500474660738385
0.013246292305742173,1.5494149234751793
0.013309671694764862,1.964369187816914
0.013373051083787552,1.9356276028806718
0.013436430472810242,1.6403679512184075
0.013499809861832931,1.4111728913794124
0.013563189250855623,1.4601131722011358
0.013626568639878312,1.7459461440230197
0.013689948028901002,1.847088989886044
0.013753327417923691,1.3859851525190419
0.013816706806946381,0.6983272419269883
0.01388008619596907,0.4052412296246966
0.01394346558499176,0.4439725832547848
0.01400684497401445,0.34883096768718425
0.01407022436303714,0.1698066642947525
0.014133603752059831,0.29464215142205136
0.01419698314108252,0.6790099282689176
0.01426036253010521,0.8157442839289579
0.0143237419191279,0.35081543712493946
0.01438712130815059,-0.3682315706460987
0.014450500697173279,-0.5089547429189989
0.014513880086195969,0.11136161890758334
0.014577259475218658,0.5262411230235582
0.014640638864241348,-0.04352865144610474
0.01470401825326404,-0.950256845204821
0.014767397642286729,-1.0537625974970803
0.014830777031309418,-0.3084010545012314
0.014894156420332108,0.34366551030526105
0.014957535809354798,0.266830560483451
0.015020915198377487,-0.24030731827969104
0.015084294587400177,-0.5323078260354875
0.015147673976422867,-0.4791137379027464
0.015211053365445558,-0.4440333613465739
0.015274432754468248,-0.5704986118862445
0.015337812143490937,-0.6395149016309956
0.015401191532513627,-0.5703334951354165
0.015464570921536316,-0.5276740681834398
0.015527950310559006,-0.6447782769649274
0.015591329699581696,-0.935532811022401
0.015654709088604387,-1.2129855753729006
0.015718088477627075,-1.1149694429320476
0.015781467866649766,-0.595255516528052
0.015844847255672454,-0.11539203748734589
0.015908226644695145,-0.034014524655241685
0.015971606033717833,-0.23308457429002366
0.016034985422740525,-0.42397873318607626
0.016098364811763216,-0.3678921182910686
0.016161744200785904,0.009954437818568307
0.016225123589808595,0.428388932394032
0.016288502978831283,0.5801512885240231
0.016351882367853975,0.6137958496001401
0.016415261756876662,0.7394751133690294
0.016478641145899354,0.7373584220444331
0.01654202053492204,0.44275068130220996
0.016605399923944733,0.17582717833453765
0.016668779312967424,0.23995533438463557
0.016732158701990112,0.4916522195119383
0.016795538091012804,0.5968109090277431
0.01685891748003549,0.39753873683663665
0.016922296869058183,0.06660815960160055
0.01698567625808087,-0.0607991062616956
0.017049055647103562,0.03605704064921261
0.01711243503612625,0.008694724289861844
0.01717581442514894,-0.2607676876151443
0.017239193814171633,-0.4333683757350208
0.01730257320319432,-0.23799711994494785
0.017365952592217012,0.1557669910924197
0.0174293319812397,0.37798725845810105
0.01749271137026239,0.311317736928454
0.01755609075928508,0.22951378488724308
0.01761947014830777,0.3617403887733144
0.017682849537330462,0.5067576883135286
0.01774622892635315,0.47092605028966217
0.01780960831537584,0.48889616246191847
0.01787298770439853,0.6482088668461717
0.01793636709342122,0.5115168679949453
0.017999746482443908,-0.11088710765558223
0.0180631258714666,-0.7147167837591306
0.018126505260489287,-0.8217180352905022
0.01818988464951198,-0.5106695342527857
0.01825326403853467,-0.14280221455104092
0.018316643427557358,-0.02900325480784849
0.01838002281658005,-0.24195472246485772
0.018443402205602737,-0.5778941020570216
0.01850678159462543,-0.8617089306541084
0.018570160983648117,-1.062292667956367
0.018633540372670808,-1.0301485170108708
0.018696919761693496,-0.7048855927550092
0.018760299150716187,-0.5153490446569325
0.01882367853973888,-0.832092817296891
0.018887057928761566,-1.2700012063400452
0.018950437317784258,-1.2329584477386941
0.019013816706806946,-0.7697279628433751
0.019077196095829637,-0.3668985067087711
0.019140575484852325,-0.2897180357381448
0.019203954873875016,-0.44845774480606204
0.019267334262897704,-0.6456531590450826
0.019330713651920396,-0.7619337898991227
0.019394093040943087,-0.7359429744650565
0.019457472429965775,-0.533367032688352
0.019520851818988466,-0.3147753673835998
0.019584231208011154,-0.3606124639438476
0.019647610597033845,-0.5606361996032814
0.019710989986056533,-0.46672840005961663
0.019774369375079225,-0.0921382782111911
0.019837748764101912,0.04902480301897137
0.019901128153124604,-0.15366134044320062
0.019964507542147295,-0.23166359939164669
0.020027886931169983,0.09465419731573388
0.020091266320192674,0.5632551644021369
0.020154645709215362,0.7390784393775447
0.020218025098238054,0.5205030569116609
0.02028140448726074,0.34101308250136314
0.020344783876283433,0.6375478684072391
0.02040816326530612,1.146654079423727
0.020471542654328812,1.3374664630182584
0.020534922043351504,1.3311425918759392
0.02059830143237419,1.5500937407227977
0.020661680821396883,1.8371994102745988
0.02072506021041957,1.7728114338583403
0.020788439599442262,1.4213885949017426
0.02085181898846495,1.1529477627948956
0.02091519837748764,1.1422358903077094
0.02097857776651033,1.319173442881888
0.02104195715553302,1.5127489860000476
0.021105336544555712,1.6169422330380439
0.0211687159335784,1.668193133710898
0.02123209532260109,1.6517730956904986
0.02129547471162378,1.4642752260717862
0.02135885410064647,1.2147235514879204
0.021422233489669158,1.167445703858608
0.02148561287869185,1.3069204497023272
0.02154899226771454,1.3539825356839847
0.02161237165673723,1.1911766489223927
0.02167575104575992,0.9976327853325684
0.021739130434782608,0.9745365910486156
0.0218025098238053,0.9986410847765144
0.021865889212827987,0.7300882616607238
0.02192926860185068,0.27735789626358753
0.021992647990873367,0.26187602530479503
0.022056027379896058,0.7495394046997899
0.02211940676891875,0.8896769950957155
0.022182786157941437,0.21960085619649317
0.02224616554696413,-0.5698697395686456
0.022309544935986816,-0.7132106665673861
0.022372924325009508,-0.3686794077618478
0.022436303714032196,-0.15869315297594194
0.022499683103054887,-0.30348734233478053
0.022563062492077575,-0.4644351497162507
0.022626441881100266,-0.3437638125213581
0.022689821270122958,-0.28152477120124086
0.022753200659145646,-0.7765405832612564
0.022816580048168337,-1.4827107568495181
0.022879959437191025,-1.6027286117571022
0.022943338826213716,-1.2373790825090982
0.023006718215236404,-1.2330104386852008
0.023070097604259095,-1.7558698339407415
0.023133476993281783,-2.075587224183434
0.023196856382304475,-1.7323318170630149
0.023260235771327166,-1.1652228025781237
0.023323615160349854,-1.118644566091181
0.023386994549372545,-1.7259149046225262
0.023450373938395233,-2.3209894410655627
0.023513753327417924,-2.2293569772498154
0.023577132716440612,-1.5677179160332464
0.023640512105463304,-1.060271919574834
0.02370389149448599,-1.2508213307285554
0.023767270883508683,-1.9755754434854143
0.023830650272531374,-2.4752498102033114
0.023894029661554062,-2.2306271233384947
0.023957409050576754,-1.678985962799572
0.02402078843959944,-1.5519236587838159
0.024084167828622133,-1.711189635343676
0.02414754721764482,-1.5078535276893923
0.024210926606667512,-1.003947008866984
0.0242743059956902,-0.8846192493354763
0.02433768538471289,-1.3505934203861711
0.024401064773735583,-1.779824267399896
0.02446444416275827,-1.4777567958222626
0.024527823551780962,-0.5664715789521608
0.02459120294080365,0.07500735029376612
0.02465458232982634,0.008062376047241526
0.02471796171884903,-0.138311819494658
0.02478134110787172,0.17143181034781202
0.024844720496894408,0.4364346177293179
0.0249080998859171,0.17981776161790564
0.02497147927493979,-0.027913029988139687
0.02503485866396248,0.4730412430020384
0.02509823805298517,1.2636571428795664
0.025161617442007858,1.4008487314730673
0.02522499683103055,0.6864011402071231
0.025288376220053237,-0.09575388719995334
0.02535175560907593,-0.14816902440435215
0.02541513499809862,0.3974271016867571
0.025478514387121308,0.8132914846706787
0.025541893776144,0.859156335866226
0.025605273165166687,0.8973710158673782
0.02566865255418938,1.0508061716703878
0.025732031943212066,1.0073169128788702
0.025795411332234758,0.6835075539134796
0.025858790721257446,0.5278563111051346
0.025922170110280137,0.9871986902664512
0.02598554949930283,1.7949287684300954
0.026048928888325516,2.094037319171041
0.026112308277348208,1.5629442576194417
0.026175687666370896,0.9538229222653979
0.026239067055393587,0.9524905444042757
0.026302446444416275,1.183819003874036
0.026365825833438966,1.040137739472717
0.026429205222461654,0.7093920413545355
0.026492584611484345,0.7137530677924155
0.026555964000507037,1.0690233055940181
0.026619343389529725,1.324294859696476
0.026682722778552416,1.1168955923886825
0.026746102167575104,0.623644542256628
0.026809481556597795,0.4155777615529831
0.026872860945620483,0.673316168567868
0.026936240334643174,0.9516954112592899
0.026999619723665862,0.967546152855977
0.027062999112688554,0.8926059937967413
0.027126378501711245,0.7018635056170544
0.027189757890733933,0.1571487801349667
0.027253137279756624,-0.482778358572979
0.027316516668779312,-0.6012749605844326
0.027379896057802004,-0.09027444489489744
0.02744327544682469,0.48064079138346627
0.027506654835847383,0.5113672738480148
0.02757003422487007,-0.0393700973648361
0.027633413613892762,-0.665203549895584
0.027696793002915453,-0.8827665679638618
0.02776017239193814,-0.6874453222403142
0.027823551780960833,-0.3864118748741707
0.02788693116998352,-0.25199489974608547
0.027950310559006212,-0.3674537336373857
0.0280136899480289,-0.5288526452129809
0.02807706933705159,-0.48253433003151164
0.02814044872607428,-0.4247914380597212
0.02820382811509697,-0.7480774686066495
0.028267207504119662,-1.236314169446765
0.02833058689314235,-1.2347796591046096
0.02839396628216504,-0.6045640831403851
0.02845734567118773,0.10451778603488798
0.02852072506021042,0.30214494562627636
0.028584104449233108,-0.1167841910897196
0.0286474838382558,-0.6691163029764611
0.028710863227278487,-0.7515600377881976
0.02877424261630118,-0.3452499380055235
0.02883762200532387,0.1158720847004906
0.028901001394346558,0.44922932749653
0.02896438078336925,0.6497848043416135
0.029027760172391937,0.4907634225076138
0.02909113956141463,-0.07038636310114166
0.029154518950437316,-0.5900325111059317
0.029217898339460008,-0.7569695412755428
0.029281277728482696,-0.7095669868137287
0.029344657117505387,-0.5381301117460167
0.02940803650652808,-0.15170743785420993
0.029471415895550766,0.2799514916513457
0.029534795284573458,0.28874241172388043
0.029598174673596146,-0.34275284504709363
0.029661554062618837,-1.1536522370276763
0.029724933451641525,-1.3458006698631522
0.029788312840664216,-0.7254304262969382
0.029851692229686907,0.01261251651972764
0.029915071618709595,0.2401421952444306
0.029978451007732287,0.12956481947317589
0.030041830396754975,0.07966000334288581
0.030105209785777666,0.0038942626519962165
0.030168589174800354,-0.37862501567348517
0.030231968563823045,-0.8585006066517051
0.030295347952845733,-0.7158716113686469
0.030358727341868424,0.3483777140102967
0.030422106730891116,1.355956328471502
0.030485486119913804,0.9321429927954417
0.030548865508936495,-0.7446581968568313
0.030612244897959183,-1.9494294229327633
0.030675624286981874,-1.6618557838556265
